aid,label
43343686,0
43343710,1
43343778,0
43343782,0
43343932,0
43343952,0
43344380,0
43344401,0
43344460,1
43344556,0
43344567,1
43344591,0
43344710,0
43344753,0
43344808,1
43344818,0
43344963,0
43344973,0
43345081,0
43345294,0
43345325,1
43345337,1
43345378,0
43345471,0
43346032,1
43346104,0
43346272,1
43346646,0
43346669,1
43346681,0
43346694,1
43346709,1
43346882,0
43346975,1
43347005,0
43347046,0
43347128,0
43347325,0
43347610,0
43347687,0
43347779,0
43347886,0
43347963,0
43347971,0
43348091,0
43348355,0
43348389,0
43348458,0
43348486,1
43348922,0
43348989,0
43349058,0
43349121,0
43349122,0
43349198,0
43349264,0
43349329,0
43349424,1
43349570,0
43350003,0
43350119,0
43350150,0
43350154,0
43350169,0
43350233,0
43350254,0
43350298,0
43350411,0
43350601,0
43350649,0
43351075,0
43351225,1
43351298,0
43351435,1
43351547,0
43351720,1
43351775,0
43351822,0
43351851,0
43351926,1
43351999,0
43352037,0
43352040,1
43352060,0
43352067,1
43352216,0
43352226,0
43352553,0
43352598,0
43352609,0
43352630,0
43352639,0
43352874,0
43353207,0
43353209,0
43353218,0
43353352,0
43353457,0
43353498,0
43353621,1
43353716,0
43353778,0
43353908,0
43353989,0
43354052,0
43354087,0
43354099,1
43354128,1
43354338,1
43354339,0
43354444,0
43354498,0
43354654,0
43354701,0
43354753,0
43354789,0
43354984,0
43355072,1
43355263,0
43355311,0
43355318,0
43355336,0
43355458,1
43355614,0
43355754,0
43355939,0
43355947,0
43355988,0
43356000,0
43356016,0
43356076,1
43356116,0
43356206,1
43356341,1
43356731,0
43356901,0
43357015,0
43357042,0
43357169,1
43357219,0
43357226,0
43357357,0
43357527,0
43357674,0
43357745,0
43357931,0
43358097,1
43358146,0
43358224,0
43358280,1
43358567,0
43358585,0
43358590,0
43358799,0
43358822,0
43358835,0
43358977,0
43359100,0
43359114,1
43359161,0
43359202,0
43359244,0
43359264,0
43359437,0
43359444,1
43359489,0
43359545,1
43359605,0
43359661,0
43359917,0
43359962,0
43360016,0
43360323,1
43360382,0
43360406,0
43360438,1
43360460,0
43360582,0
43360693,0
43360822,0
43360852,0
43360890,0
43360977,0
43360980,0
43361018,0
43361278,0
43361603,1
43361635,0
43361724,0
43361765,0
43361924,0
43361945,0
43361990,1
43362010,1
43362411,0
43362503,0
43362723,1
43362914,0
43362921,1
43363082,0
43363085,0
43363171,0
43363244,0
43363302,0
43363425,0
43363567,0
43363593,1
43363678,0
43363716,0
43363732,0
43363964,1
43364165,0
43364288,0
43364425,0
43364510,0
43364634,1
43364886,1
43364907,0
43364961,0
43365087,0
43365159,0
43365409,0
43365501,0
43365559,0
43365561,0
43365633,1
43365932,0
43366001,0
43366046,0
43366213,0
43366322,0
43366569,0
43366641,1
43366683,0
43366743,0
43366749,0
43366817,0
43366849,1
43366949,0
43367010,0
43367014,0
43367034,0
43367043,0
43367044,1
43367055,1
43367520,1
43367680,0
43367705,0
43367743,0
43367851,0
43367890,0
43367904,0
43367931,0
43368040,0
43368261,0
43368267,1
43368276,0
43368371,0
43368470,0
43368575,0
43368642,0
43368737,0
43368741,0
43368769,0
43368927,1
43368931,0
43369124,0
43369373,0
43369393,0
43369414,0
43369531,0
43369755,0
43369853,0
43369890,0
43369898,0
43369922,0
43369937,0
43370020,0
43370076,0
43370173,0
43370329,1
43370459,1
43370567,0
43370592,0
43370682,0
43370856,0
43370918,0
43370962,0
43370989,0
43371085,0
43371097,0
43371228,0
43371242,0
43371286,0
43371541,0
43371588,0
43371618,0
43371858,0
43371901,1
43371973,0
43371976,0
43372088,1
43372159,0
43372245,0
43372246,0
43372302,0
43372388,1
43372423,0
43372463,0
43372600,0
43372617,1
43372646,0
43372677,1
43372797,0
43372849,0
43372893,0
43372949,0
43373019,1
43373212,0
43373237,0
43373295,0
43373407,1
43373652,1
43373770,0
43373819,0
43373943,1
43374027,0
43374538,0
43374612,0
43374796,1
43374821,0
43374878,0
43374926,0
43375017,0
43375032,1
43375057,0
43375123,0
43375169,0
43375207,0
43375416,0
43375501,0
43375561,0
43375604,0
43375617,0
43375686,0
43375761,0
43375820,0
43375927,0
43375976,0
43375995,0
43376055,0
43376166,0
43376172,0
43376175,0
43376195,0
43376232,0
43376339,0
43376379,1
43376539,0
43376648,0
43376824,0
43376871,0
43377033,0
43377086,0
43377213,0
43377394,0
43377419,0
43377460,0
43377525,0
43377604,0
43377714,0
43377961,0
43378188,1
43378323,0
43378352,0
43378355,1
43378361,0
43378447,0
43378619,0
43378650,0
43378657,0
43378675,0
43378680,0
43378694,0
43378758,1
43378912,0
43378991,0
43378998,0
43379038,0
43379067,0
43379089,0
43379093,1
43379116,0
43379168,0
43379210,0
43379285,0
43379301,1
43379374,0
43379445,0
43379446,0
43379463,0
43379464,0
43379492,0
43379516,0
43379561,0
43379592,0
43379790,0
43379856,1
43379949,1
43380092,1
43380099,0
43380104,1
43380134,0
43380199,0
43380227,0
43380229,0
43380268,0
43380294,0
43380325,0
43380345,0
43380401,0
43380443,0
43380483,0
43380496,0
43380535,0
43380580,0
43380758,0
43380830,0
43380844,1
43381119,0
43381130,0
43381162,0
43381205,0
43381335,0
43381360,0
43381383,0
43381419,0
43381595,1
43381688,0
43381692,0
43381748,0
43381755,0
43381863,0
43381868,1
43381876,0
43381929,0
43382106,0
43382231,1
43382232,0
43382286,1
43382396,0
43382488,0
43382602,1
43382698,0
43383112,0
43383234,0
43383300,1
43383317,1
43383484,1
43383514,0
43383530,0
43383623,0
43383753,1
43383802,1
43384005,0
43384050,0
43384197,0
43384363,0
43384445,0
43384458,0
43384655,1
43384686,0
43384743,0
43384752,1
43384812,1
43384857,0
43384861,1
43384863,0
43384893,0
43384898,1
43384932,0
43384954,0
43384985,0
43385095,0
43385123,0
43385209,0
43385525,0
43385740,0
43385811,1
43385872,0
43385884,0
43385984,0
43386127,0
43386353,0
43386398,1
43386424,0
43386425,1
43386462,0
43386824,0
43386949,0
43387009,0
43387049,1
43387115,0
43387211,1
43387361,0
43387549,1
43387656,0
43387697,0
43387714,1
43387754,0
43387811,0
43387899,1
43387928,0
43387954,0
43388163,1
43388253,0
43388263,0
43388363,1
43388411,0
43388671,1
43389023,0
43389237,0
43389345,0
43389523,0
43389524,0
43389529,1
43389689,0
43389889,0
43390058,0
43390074,0
43390243,0
43390295,0
43390337,0
43390352,0
43390398,1
43390583,1
43390750,0
43390886,1
43390932,1
43390983,0
43390987,0
43391030,0
43391290,0
43391306,0
43391339,0
43391353,1
43391400,0
43391729,0
43391948,0
43392078,0
43392087,0
43392095,0
43392161,1
43392359,0
43392370,1
43392400,0
43392554,0
43392605,0
43392912,1
43392929,0
43392981,0
43393041,0
43393252,0
43393302,0
43393388,0
43393490,0
43393505,0
43393702,0
43393772,0
43393782,1
43393809,1
43393888,0
43394113,0
43394424,1
43394442,0
43394444,0
43394559,1
43394587,1
43394606,0
43394627,0
43394702,0
43394783,1
43394950,1
43394979,0
43395104,0
43395111,0
43395214,1
43395223,1
43395240,1
43395325,0
43395328,0
43395343,0
43395443,1
43395594,0
43395646,0
43395666,0
43395744,0
43395811,1
43395856,0
43395881,0
43395914,0
43396101,0
43396139,1
43396230,0
43396247,0
43396264,0
43396305,0
43396343,0
43396460,0
43396462,0
43396525,1
43396582,0
43396690,1
43396710,0
43396715,0
43396729,0
43396963,0
43397060,0
43397102,1
43397117,1
43397134,0
43397222,1
43397311,0
43397329,0
43397506,1
43397602,0
43397665,0
43397716,1
43397814,0
43397843,1
43397887,0
43398059,0
43398304,0
43398350,0
43398501,0
43398905,0
43398951,1
43398968,1
43399108,0
43399138,0
43399150,0
43399423,0
43399500,0
43399738,0
43399924,0
43399931,0
43400061,0
43400149,0
43400161,1
43400195,1
43400202,0
43400393,0
43400435,1
43400439,0
43400486,1
43400536,1
43400594,0
43400619,0
43400658,1
43400659,0
43400978,0
43401027,0
43401082,0
43401137,0
43401160,0
43401238,0
43401323,0
43401326,0
43401463,1
43401520,0
43401758,0
43401775,0
43401845,0
43401868,0
43401922,0
43402209,1
43402217,0
43402520,1
43402691,0
43402824,0
43402861,0
43402908,0
43403262,0
43403304,0
43403411,0
43403552,0
43403629,0
43403650,0
43403746,1
43403846,1
43403875,0
43403961,0
43403964,1
43404187,0
43404231,0
43404241,0
43404423,0
43404565,0
43404620,0
43404644,0
43404681,0
43404732,0
43404734,0
43404799,0
43404946,0
43404954,0
43405076,1
43405255,0
43405320,1
43405511,0
43405665,0
43405668,0
43405793,0
43405854,0
43405888,0
43405981,0
43406037,1
43406209,0
43406341,1
43406420,0
43406592,0
43406612,0
43406624,1
43406788,0
43406989,0
43407275,1
43407329,0
43407416,0
43407518,0
43407644,0
43407716,0
43407752,1
43407928,1
43407967,1
43408049,0
43408096,0
43408118,1
43408201,1
43408232,0
43408351,0
43408422,0
43408574,0
43408647,1
43408659,0
43408846,0
43408988,1
43409151,0
43409255,0
43409257,0
43409268,0
43409557,1
43409598,0
43409613,0
43409631,0
43409674,1
43409711,0
43409822,1
43409859,1
43409981,0
43409994,0
43410039,1
43410102,0
43410109,1
43410170,0
43410299,1
43410432,0
43410441,0
43410640,0
43410673,0
43410680,0
43410735,1
43410799,1
43410805,0
43411385,0
43411435,0
43411528,1
43411572,0
43411575,0
43411660,0
43411723,0
43411735,1
43411884,0
43411886,0
43412019,1
43412039,0
43412069,0
43412478,1
43412521,1
43412528,0
43412594,0
43412688,0
43412795,1
43412818,1
43412827,0
43412861,1
43412867,0
43412906,0
43412960,0
43412975,1
43413150,0
43413177,0
43413305,0
43413502,0
43413966,0
43413985,0
43414033,0
43414206,0
43414255,0
43414256,0
43414333,0
43414334,0
43414437,1
43414438,0
43414460,0
43414515,0
43414551,0
43414624,1
43414660,0
43414777,0
43414781,0
43414955,0
43415026,1
43415111,0
43415173,0
43415202,0
43415253,1
43415326,0
43415458,0
43415475,0
43415572,0
43415639,0
43415758,0
43415786,0
43415819,1
43415989,0
43416009,0
43416192,0
43416240,1
43416266,0
43416283,1
43416350,0
43416416,0
43416418,1
43416528,1
43416544,0
43416650,1
43416692,0
43416816,0
43416843,0
43416880,0
43416977,0
43417046,0
43417202,0
43417454,1
43417643,0
43417945,0
43418037,1
43418186,1
43418187,0
43418319,0
43418486,1
43418495,0
43418873,0
43419019,1
43419076,0
43419082,0
43419163,1
43419185,0
43419254,1
43419297,0
43419437,0
43419483,0
43419497,0
43419570,0
43419579,0
43419598,1
43419611,1
43419738,0
43419771,0
43419880,0
43419903,0
43419951,0
43419991,0
43420176,0
43420234,0
43420339,0
43420372,0
43420427,0
43420531,1
43420575,0
43420601,0
43420703,0
43420712,0
43420834,1
43420887,0
43421010,0
43421018,1
43421076,0
43421161,0
43421191,0
43421311,0
43421613,0
43421710,0
43421787,0
43421817,0
43421907,0
43421946,0
43422039,0
43422171,0
43422189,0
43422266,0
43422326,0
43422339,0
43422372,0
43422508,0
43422595,1
43422782,1
43422793,0
43422829,0
43423112,0
43423128,0
43423176,0
43423233,0
43423439,0
43423535,0
43423555,0
43423744,0
43423932,0
43424147,0
43424212,0
43424291,0
43424313,0
43424579,1
43424633,0
43424636,0
43424713,0
43424790,0
43424908,0
43424936,0
43424999,0
43425149,0
43425213,0
43425272,0
43425328,0
43425434,0
43425458,1
43425539,0
43425547,0
43425581,0
43425598,1
43425629,0
43425649,0
43425731,0
43425844,0
43425996,0
43426109,0
43426153,0
43426196,0
43426265,0
43426273,0
43426372,0
43426386,1
43426471,0
43426556,0
43426581,0
43426592,0
43426656,0
43426682,1
43426711,0
43426824,0
43426828,0
43426876,0
43426950,0
43426956,0
43427014,0
43427024,0
43427074,0
43427080,0
43427159,0
43427276,0
43427431,0
43427498,0
43427503,0
43427546,0
43427554,0
43427562,0
43427740,1
43427893,0
43427995,0
43428001,0
43428079,0
43428105,1
43428211,1
43428272,0
43428343,0
43428354,0
43428410,0
43428439,1
43428472,0
43428657,0
43428795,0
43429014,0
43429027,0
43429365,0
43429440,0
43429506,0
43429588,0
43429712,0
43429760,0
43429808,0
43429861,0
43430087,0
43430280,0
43430369,0
43430403,0
43430513,0
43430717,0
43430763,1
43430875,0
43430892,1
43430990,0
43431089,1
43431200,0
43431218,0
43431279,0
43431283,0
43431444,0
43431452,0
43431482,1
43431582,0
43431633,0
43431778,0
43431826,0
43431877,1
43432196,0
43432229,0
43432402,0
43432434,0
43432503,1
43432526,0
43432530,0
43432537,0
43432562,0
43432593,0
43432636,1
43432670,1
43432761,1
43432835,0
43432887,1
43432987,0
43433058,0
43433075,0
43433252,1
43433288,0
43433418,1
43433484,0
43433562,0
43433688,0
43433752,0
43433783,0
43433848,0
43433891,0
43433903,0
43434117,0
43434146,0
43434176,0
43434197,1
43434233,0
43434248,0
43434271,0
43434495,0
43434595,0
43434612,1
43434810,0
43434901,0
43435006,0
43435096,0
43435128,0
43435185,1
43435214,0
43435284,0
43435317,0
43435324,0
43435356,1
43435412,0
43435466,0
43435614,0
43435708,0
43435746,1
43435789,0
43435839,0
43435896,0
43436068,0
43436154,1
43436281,0
43436314,0
43436398,0
43436416,1
43436520,0
43436583,0
43436611,0
43436637,0
43436742,0
43436864,0
43436884,1
43436888,0
43436915,0
43436943,0
43437031,0
43437070,1
43437141,0
43437145,0
43437193,0
43437209,0
43437274,0
43437299,1
43437433,0
43437439,1
43437506,0
43437577,0
43437623,0
43437683,0
43437714,1
43437716,0
43437717,1
43437731,1
43437789,0
43437806,0
43437828,0
43437834,0
43437840,0
43437885,1
43437891,0
43437907,0
43437983,0
43438035,1
43438204,0
43438234,0
43438369,1
43438457,0
43438577,0
43438609,1
43438638,0
43438740,1
43438771,0
43438789,0
43438901,0
43438902,0
43438950,0
43438969,1
43439004,1
43439051,0
43439126,0
43439243,0
43439251,1
43439300,0
43439408,0
43439441,0
43439602,0
43439613,0
43439701,0
43439704,0
43439810,0
43439833,1
43440053,0
43440089,0
43440140,0
43440407,1
43440409,0
43440610,0
43440672,0
43440754,0
43440766,0
43440887,0
43440920,0
43440938,0
43440987,0
43441004,0
43441046,0
43441047,0
43441127,0
43441131,0
43441154,0
43441292,0
43441530,0
43441541,0
43441557,0
43441570,0
43441572,0
43441621,0
43441704,0
43441736,0
43441755,0
43441837,0
43441850,0
43442050,0
43442054,1
43442303,0
43442345,0
43442390,0
43442414,0
43442496,0
43442626,0
43442713,0
43442845,0
43442857,0
43442976,0
43442987,0
43443131,0
43443219,1
43443345,0
43443349,0
43443558,0
43443637,0
43443685,0
43443714,0
43443837,0
43443977,1
43444027,1
43444077,0
43444080,0
43444081,1
43444175,1
43444289,0
43444334,0
43444462,1
43444482,0
43444619,0
43444644,0
43444672,0
43444700,0
43444788,0
43444798,1
43445121,1
43445150,0
43445180,0
43445322,0
43445337,0
43445453,0
43445572,0
43445628,0
43445682,1
43445742,0
43445864,0
43446092,0
43446105,0
43446111,0
43446134,0
43446205,0
43446239,0
43446382,0
43446490,0
43446531,0
43446567,0
43446645,0
43446778,0
43446884,1
43446964,0
43447053,0
43447058,0
43447318,0
43447336,0
43447375,0
43447459,0
43447571,0
43447621,1
43447625,1
43447628,0
43447720,1
43447829,0
43447924,0
43448057,0
43448065,0
43448115,1
43448170,0
43448185,0
43448336,0
43448380,0
43448399,0
43448442,0
43448485,0
43448658,0
43448727,0
43448945,0
43449034,0
43449059,0
43449118,1
43449546,0
43449655,0
43449799,0
43449848,0
43450232,0
43450313,0
43450442,1
43450492,0
43450549,0
43450584,1
43450605,0
43450777,0
43450836,0
43450966,0
43451045,0
43451221,0
43451284,0
43451388,0
43451421,0
43451509,0
43451632,0
43451650,0
43451668,0
43451939,0
43452073,0
43452140,0
43452172,0
43452402,0
43452561,0
43452598,0
43452757,0
43452809,0
43453079,0
43453153,0
43453220,0
43453401,0
43453421,0
43453568,0
43453581,1
43453617,0
43453628,0
43453664,0
43453886,0
43453912,1
43454004,0
43454051,1
43454094,0
43454356,0
43454615,0
43454629,0
43454791,0
43454922,0
43454983,0
43454994,0
43454995,0
43455034,0
43455190,0
43455212,1
43455298,0
43455331,0
43455522,1
43455541,0
43455603,0
43455643,0
43455675,0
43455767,0
43455794,1
43455879,0
43456103,0
43456166,0
43456174,0
43456269,1
43456397,0
43456838,1
43456920,0
43457043,0
43457207,0
43457245,0
43457301,0
43457392,0
43457431,0
43457584,0
43457605,0
43457619,0
43457620,0
43457645,0
43457659,0
43458070,0
43458167,0
43458232,0
43458353,1
43458904,0
43458923,0
43458987,0
43459040,0
43459047,0
43459230,0
43459244,0
43459269,0
43459509,0
43459600,0
43459674,1
43459908,1
43459915,0
43459954,1
43460037,0
43460058,1
43460144,1
43460203,1
43460301,0
43460311,1
43460450,0
43460529,0
43460562,0
43460588,1
43460681,0
43460891,0
43460948,0
43460985,0
43461047,0
43461142,0
43461157,1
43461166,0
43461523,0
43461570,1
43461616,0
43461822,1
43461864,0
43461988,1
43462016,0
43462142,1
43462164,0
43462188,0
43462227,0
43462253,0
43462259,0
43462331,0
43462360,1
43462413,0
43462437,0
43462615,1
43462710,0
43462766,0
43462876,0
43462941,0
43463125,0
43463137,0
43463140,0
43463146,0
43463166,0
43463235,0
43463268,1
43463447,0
43463467,0
43463550,0
43463571,0
43463787,0
43463826,0
43463940,0
43463987,0
43464044,0
43464079,0
43464144,0
43464264,1
43464435,0
43464591,1
43464612,0
43464664,0
43464720,1
43464747,0
43465117,0
43465529,0
43465586,0
43465762,1
43465916,1
43466018,0
43466040,0
43466114,0
43466218,0
43466294,0
43466312,1
43466380,0
43466603,1
43466610,0
43466923,1
43466992,0
43467064,0
43467183,0
43467267,0
43467304,0
43467532,0
43467769,1
43467822,1
43467827,0
43467838,0
43467874,0
43467886,0
43467910,0
43467998,0
43468013,0
43468048,0
43468432,0
43468470,0
43468536,1
43468706,0
43468923,0
43469050,0
43469196,0
43469314,1
43469710,1
43469728,0
43470726,0
43470769,0
43471011,0
43471196,0
43471235,0
43471364,0
43471704,0
43471767,0
43471796,0
43471860,0
43471962,0
43472113,0
43472256,0
43472337,0
43472369,0
43472440,0
43472464,0
43472472,0
43472749,1
43472784,0
43472891,1
43472977,0
43473014,0
43473049,0
43473062,0
43473065,0
43473404,0
43473674,0
43473819,0
43473823,0
43473843,0
43473991,0
43474116,0
43474462,0
43474523,0
43474573,0
43474663,0
43474704,1
43474718,1
43474883,0
43475097,1
43475381,0
43475708,0
43475850,0
43476080,1
43476114,0
43476379,1
43476645,0
43476672,0
43476747,1
43476915,1
43476937,0
43477022,0
43477023,0
43477318,0
43477320,1
43477354,0
43477392,0
43477481,0
43477657,0
43477765,0
43478017,0
43478095,0
43478203,1
43478210,0
43478446,0
43478647,0
43478663,0
43478710,0
43478739,1
43478770,0
43478810,1
43479116,0
43479308,0
43479321,0
43479520,0
43479633,0
43479783,0
43479857,0
43479883,0
43480005,0
43480200,1
43487587,1
43487661,0
43487679,0
43487809,1
43487844,0
43487883,0
43487907,0
43487952,0
43488034,0
43488104,0
43488139,0
43488141,0
43488331,0
43488361,0
43488379,0
43488415,0
43488517,0
43488578,1
43488620,0
43488623,0
43488729,0
43488757,0
43488814,0
43488818,0
43488877,0
43488954,0
43489276,0
43489354,1
43489599,0
43489749,0
43489764,0
43490021,1
43490076,0
43490344,0
43490521,1
43490886,0
43490964,0
43491226,0
43491251,1
43491305,0
43491359,1
43491694,1
43491796,0
43491810,1
43491818,0
43491985,0
43492220,0
43492488,1
43492493,0
43492529,0
43492562,0
43492697,0
43492754,1
43492977,0
43492993,0
43493079,1
43493178,0
43493367,1
43493374,0
43493406,0
43493446,0
43494202,0
43494355,0
43494432,0
43494715,0
43494744,1
43494759,0
43494771,1
43494863,0
43494970,0
43495032,0
43495064,1
43495104,0
43495221,0
43495574,0
43495579,1
43495645,0
43495883,0
43495921,0
43495964,0
43495970,0
43496069,1
43496080,0
43496100,0
43496345,0
43496409,0
43496486,0
43496515,0
43496571,0
43496612,0
43496614,0
43496725,0
43496742,1
43496884,0
43496942,1
43496964,0
43497022,0
43497196,0
43497267,0
43497373,0
43497427,0
43497541,1
43497591,0
43497667,0
43497706,1
43497767,0
43498195,1
43498227,0
43498253,0
43498277,1
43498371,0
43498375,1
43498393,0
43498521,0
43498722,0
43498744,0
43499033,0
43499092,0
43499235,0
43499248,0
43499250,1
43499259,0
43499287,1
43499352,0
43499399,0
43499497,1
43499509,0
43499556,0
43499574,0
43499685,1
43499910,0
43499914,0
43499921,1
43499992,0
43500002,0
43500104,0
43500177,0
43500274,1
43500389,0
43500525,0
43500644,0
43500665,0
43500679,0
43500774,0
43500777,1
43500778,0
43500794,0
43500818,0
43500854,0
43500862,0
43500912,1
43501023,0
43501375,0
43501399,0
43501450,0
43501576,0
43501733,0
43501755,0
43501872,0
43501925,0
43502067,0
43502102,0
43502141,0
43502195,0
43502412,0
43502661,1
43502667,0
43502921,1
43502937,0
43503151,1
43503187,0
43503189,1
43503226,0
43503279,0
43503304,1
43503362,0
43503386,0
43503522,1
43503543,0
43503578,1
43503715,1
43503748,0
43503813,0
43503837,1
43503853,0
43504013,0
43504014,1
43504046,1
43504094,0
43504099,0
43504107,0
43504294,0
43504454,0
43504599,0
43504643,0
43504694,0
43504769,0
43504778,0
43504864,1
43504976,1
43504994,0
43505005,0
43505079,0
43505189,0
43505257,0
43505273,0
43505313,0
43505357,1
43505472,0
43505666,0
43505907,0
43505977,0
43506057,0
43506622,0
43506716,0
43506935,0
43507007,0
43507013,0
43507043,0
43507345,0
43507350,0
43507353,0
43507372,1
43507415,1
43507740,0
43507758,0
43507861,0
43507899,1
43507925,1
43507971,0
43507987,0
43508030,0
43508075,0
43508121,0
43508133,1
43508205,0
43508417,0
43508421,0
43508539,0
43508546,0
43508641,0
43508832,0
43509025,0
43509100,0
43509155,0
43509360,0
43509527,0
43509693,0
43509752,0
43509782,0
43510029,0
43510186,0
43510414,1
43510418,0
43510432,0
43510629,0
43510634,0
43510816,0
43510834,1
43510839,0
43511167,0
43511200,0
43511291,0
43511296,0
43511314,0
43511317,0
43511335,0
43511403,0
43511436,1
43511528,1
43511805,1
43511855,0
43511859,0
43511892,0
43512196,0
43512398,1
43512443,1
43512548,0
43512656,0
43512711,1
43512712,0
43512735,0
43512756,0
43512777,1
43512809,0
43512837,0
43512866,0
43512926,0
43513012,0
43513054,0
43513159,0
43513257,1
43513386,1
43513447,0
43513778,0
43513844,0
43513865,0
43513912,0
43514274,0
43514364,0
43514367,0
43514572,0
43514593,0
43514856,0
43515014,0
43515150,0
43515195,0
43515416,0
43515493,1
43515597,0
43516059,0
43516323,0
43516498,0
43516605,0
43516610,0
43516630,0
43516691,0
43516882,0
43516887,0
43516904,0
43517257,0
43517270,0
43517334,0
43517356,0
43517449,0
43517480,1
43517524,0
43517729,0
43517824,0
43517977,0
43518034,1
43518053,0
43518073,0
43518158,0
43518229,1
43518394,0
43518442,0
43518658,0
43518780,0
43518860,1
43518875,0
43518898,0
43519070,1
43519131,0
43519257,1
43519486,0
43519530,0
43519750,0
43519801,0
43519857,0
43519902,0
43519958,1
43520051,0
43520135,0
43520159,0
43520169,1
43520262,1
43520284,0
43520320,0
43520370,1
43520423,0
43520777,1
43520872,0
43520998,0
43521037,1
43521079,0
43521100,0
43521126,0
43521192,0
43521249,0
43521572,0
43521805,0
43521813,0
43521853,0
43521896,0
43521932,0
43521960,1
43522187,0
43522290,0
43522313,0
43522856,0
43522963,0
43523032,1
43523156,0
43523385,1
43523391,0
43523411,0
43523518,0
43523593,0
43523694,0
43523772,0
43523783,0
43523824,0
43523900,0
43523965,0
43524124,0
43524280,0
43524355,0
43524462,1
43524776,0
43524779,1
43525061,0
43525104,0
43525157,0
43525414,0
43525436,1
43525561,1
43525613,0
43525737,0
43525753,0
43525828,0
43525925,0
43525957,0
43525969,0
43526054,0
43526118,1
43526127,1
43526421,0
43526515,1
43526580,0
43526619,1
43526743,0
43526855,0
43527110,0
43527308,0
43527428,0
43527669,0
43527883,0
43527965,0
43527975,0
43528048,0
43528304,0
43528329,0
43528372,0
43528421,0
43528508,1
43528533,0
43528557,0
43528658,0
43528817,1
43528882,0
43528966,1
43529027,1
43529302,0
43529357,0
43529400,0
43529448,1
43529523,1
43529603,0
43529727,0
43529771,1
43529800,0
43529886,1
43529891,0
43529947,0
43530053,0
43530182,0
43530236,1
43530256,0
43530269,1
43530307,1
43530397,0
43530433,0
43530523,0
43530544,0
43530554,0
43530587,1
43530639,0
43530661,0
43530957,0
43530985,0
43530999,0
43531003,0
43531174,0
43531197,0
43531402,0
43531408,0
43531543,0
43531584,1
43531616,0
43531694,0
43531697,0
43531736,0
43531737,0
43531862,0
43531863,0
43532124,0
43532138,0
43532214,0
43532510,1
43532559,0
43532617,1
43532675,0
43532724,0
43532750,0
43533093,0
43533111,0
43533148,0
43533254,1
43533273,1
43533404,0
43533447,0
43533465,0
43533673,0
43533709,0
43533786,0
43533855,0
43533923,0
43533969,0
43534337,1
43534378,1
43534471,0
43534546,0
43534689,0
43534790,0
43534812,0
43534815,0
43534930,0
43534956,0
43534979,0
43534981,0
43534983,1
43534988,0
43535003,1
43535021,0
43535096,0
43535114,0
43535132,0
43535257,0
43535293,0
43535295,0
43535701,1
43535849,1
43536396,0
43536462,1
43536707,0
43536748,0
43536779,0
43536781,1
43537032,0
43537122,0
43537319,0
43537428,0
43537442,1
43537550,0
43537574,0
43537598,0
43537619,0
43537627,1
43537634,0
43537679,0
43537850,0
43537884,0
43537920,0
43537957,0
43538041,0
43538213,0
43538279,1
43538303,0
43538359,0
43538440,0
43538450,1
43538503,0
43538517,1
43538649,0
43538790,0
43538851,1
43538867,0
43538872,0
43538933,0
43539104,0
43539251,0
43539325,0
43539362,0
43539451,1
43539502,0
43539563,1
43539620,0
43539627,1
43539644,0
43539722,0
43539735,0
43539789,0
43539837,0
43539928,0
43540059,1
43540560,0
43540589,0
43540617,0
43540749,1
43540789,0
43540906,0
43540910,0
43541025,0
43541070,1
43541146,0
43541171,0
43541200,0
43541204,0
43541224,1
43541272,1
43541427,1
43541588,0
43541603,0
43541682,0
43541710,0
43541826,0
43541884,0
43541928,1
43541959,1
43542090,0
43542132,0
43542141,1
43542202,0
43542213,0
43542228,1
43542238,0
43542331,1
43542586,0
43542703,0
43542710,0
43542866,1
43542868,1
43543092,0
43543122,0
43543238,0
43543579,1
43543629,0
43543842,0
43543882,0
43543901,0
43543909,0
43543931,0
43544010,0
43544066,1
43544094,0
43544132,0
43544210,0
43544369,0
43544427,0
43544591,0
43544619,0
43544745,0
43544746,0
43544782,0
43544812,0
43544813,0
43544818,0
43544941,0
43544969,0
43545134,1
43545196,1
43545368,0
43545426,0
43545545,1
43545547,0
43545594,0
43545726,0
43545731,0
43545786,0
43545869,0
43545896,0
43545944,0
43545983,0
43546020,0
43546079,0
43546102,0
43546198,0
43546300,1
43546319,0
43546351,0
43546354,0
43546371,0
43546373,0
43546432,0
43546459,1
43546472,0
43546529,0
43546536,0
43546562,0
43546569,0
43546587,0
43546612,0
43546690,0
43546770,0
43546849,1
43546941,0
43546962,0
43547079,0
43547121,0
43547317,0
43547335,0
43547359,1
43547523,1
43547550,0
43547564,0
43547570,0
43547622,0
43547627,0
43547636,0
43547662,0
43547682,1
43547712,0
43547810,0
43547960,0
43548004,0
43548099,1
43548141,0
43548195,0
43548216,0
43548291,0
43548327,0
43548490,0
43548499,0
43548551,0
43548606,1
43548635,1
43548666,0
43548787,1
43548832,0
43549041,0
43549118,0
43549122,0
43549179,0
43549202,0
43549253,0
43549255,0
43549290,0
43549350,0
43549354,1
43549361,0
43549362,0
43549368,0
43549391,0
43549461,1
43549521,0
43549759,0
43549760,1
43549817,0
43549833,0
43549858,1
43549955,0
43549991,1
43550096,0
43550153,0
43550201,0
43550445,1
43550484,0
43550632,1
43550677,0
43550696,0
43550996,0
